 11
 1 83012
 3038 600 321
 1974 1158 3201 69
 1975 1159 3242 17
 1976 1157 3282 71
 1977 1158 3320 69
 1978 1158 3356 73
 1979 1109 3068 82
 1980 1121 3105 79
 1981 1097 3206 44
 1982 1064 3088 49
 1983 1062 3131 52
 1984 1064 3162 25
 1985 1062 3203 67
 1986 1061 3241 32
 1987 1059 3280 7
 1988 1061 3320 94
 1989 1062 3357 11
 1990 1213 3625 100
 1991 1224 3667 71
 1992 1186 3743 75
 1993 1204 3783 28
 1994 1157 3530 94
 1995 1158 3569 69
 1996 1159 3611 81
 1997 1160 3645 59
 1998 1153 3686 53
 1999 1158 3729 86
 2000 1158 3765 66
 2001 1156 3801 72
 2002 1157 3843 55
 2003 1157 3880 50
 2004 1118 3501 69
 2005 1118 3794 29
 2006 1118 3870 32
 2007 1059 3529 16
 2008 1061 3568 94
 2009 1063 3607 78
 2010 1062 3647 38
 2011 1061 3682 44
 2012 1062 3730 17
 2013 1059 3763 50
 2014 1061 3801 16
 2015 1059 3842 82
 2016 1060 3880 52
 2017 954 1976 71
 2018 955 2023 46
 2019 1083 2026 66
 2020 1073 2061 15
 2021 1012 2100 57
 2022 1072 2198 6
 2023 981 2279 56
 2024 1050 2507 35
 2025 964 2624 65
 2026 1005 2681 100
 2027 984 2719 91
 2028 1031 3009 54
 2029 1004 3059 41
 2030 970 3018 67
 2031 1003 3426 4
 2032 968 3425 28
 2033 928 2006 51
 2034 928 2048 89
 2035 928 2081 12
 2036 927 2122 72
 2037 927 2159 65
 2038 928 2200 36
 2039 925 2241 80
 2040 927 2276 25
 2041 926 2317 56
 2042 928 2354 26
 2043 926 2391 85
 2044 929 2429 91
 2045 926 2469 29
 2046 924 2508 3
 2047 886 2003 98
 2048 889 2045 8
 2049 888 2083 96
 2050 888 2120 6
 2051 889 2159 25
 2052 887 2201 17
 2053 886 2241 90
 2054 890 2276 65
 2055 886 2315 45
 2056 888 2353 26
 2057 888 2392 47
 2058 886 2430 32
 2059 887 2468 65
 2060 889 2509 46
 2061 910 2588 8
 2062 947 2662 11
 2063 869 2633 89
 2064 947 2659 49
 2065 946 2700 47
 2066 946 2740 52
 2067 946 2777 20
 2068 947 2815 31
 2069 945 2856 37
 2070 947 2894 55
 2071 944 2932 68
 2072 847 2929 35
 2073 848 2891 32
 2074 850 2854 89
 2075 847 2813 66
 2076 848 2775 43
 2077 847 2736 81
 2078 849 2699 27
 2079 849 2665 82
 2080 863 2987 14
 2081 867 3019 16
 2082 944 3021 63
 2083 941 3088 67
 2084 944 3127 8
 2085 945 3160 58
 2086 945 3203 11
 2087 943 3242 74
 2088 945 3275 58
 2089 946 3321 3
 2090 945 3359 48
 2091 849 3087 30
 2092 849 3125 4
 2093 850 3162 63
 2094 848 3202 18
 2095 850 3242 40
 2096 850 3283 27
 2097 853 3319 46
 2098 938 3441 13
 2099 910 3440 21
 2100 943 3530 15
 2101 947 3570 47
 2102 943 3609 59
 2103 946 3647 57
 2104 947 3683 1
 2105 947 3725 63
 2106 947 3761 20
 2107 946 3803 10
 2108 946 3843 29
 2109 946 3883 50
 2110 904 3703 34
 2111 928 3742 55
 2112 904 3793 22
 2113 895 3834 97
 2114 897 3859 1
 2115 867 3522 1
 2116 848 3607 43
 2117 848 3647 53
 2118 849 3683 74
 2119 848 3727 60
 2120 852 3757 65
 2121 850 3800 85
 2122 849 3841 39
 2123 850 3878 99
 2124 826 3821 25
 2125 811 3858 55
 2126 694 1955 70
 2127 824 1976 46
 2128 804 2041 98
 2129 793 2081 30
 2130 762 2117 10
 2131 803 2142 27
 2132 750 2159 99
 2133 773 2180 9
 2134 861 2487 99
 2135 831 2503 74
 2136 842 2583 23
 2137 759 2718 63
 2138 791 2779 45
 2139 780 2967 45
 2140 829 3000 55
 2141 808 3237 87
 2142 819 3279 50
 2143 760 3319 99
 2144 780 3424 11
 2145 808 3444 29
 2146 785 3527 16
 2147 780 3572 81
 2148 748 3550 59
 2149 750 3708 74
 2150 655 1966 1
 2151 656 2011 10
 2152 655 2040 83
 2153 656 2082 70
 2154 658 2123 37
 2155 656 2160 15
 2156 656 2198 21
 2157 658 2239 77
 2158 657 2274 13
 2159 657 2314 74
 2160 657 2356 23
 2161 657 2390 33
 2162 654 2430 89
 2163 655 2469 23
 2164 656 2509 80
 2165 599 2004 9
 2166 597 2042 87
 2167 598 2081 67
 2168 596 2122 36
 2169 598 2161 73
 2170 599 2196 66
 2171 600 2239 100
 2172 597 2278 67
 2173 597 2317 22
 2174 598 2354 65
 2175 597 2393 41
 2176 598 2432 94
 2177 597 2516 1
 2178 598 2551 72
 2179 734 2663 87
 2180 735 2701 3
 2181 735 2741 35
 2182 735 2780 96
 2183 735 2814 9
 2184 734 2851 77
 2185 732 2896 28
 2186 734 2932 47
 2187 704 2834 91
 2188 680 2771 15
 2189 689 2693 59
 2190 697 2630 42
 2191 657 2881 16
 2192 639 2595 30
 2193 636 2631 57
 2194 639 2673 69
 2195 637 2708 24
 2196 635 2748 62
 2197 635 2787 80
 2198 635 2822 20
 2199 636 2863 97
 2200 636 2902 1
 2201 636 2944 93
 2202 598 2592 22
 2203 600 2629 39
 2204 596 2671 98
 2205 598 2707 94
 2206 596 2748 86
 2207 596 2787 98
 2208 597 2825 79
 2209 598 2863 22
 2210 595 2900 38
 2211 595 2943 2
 2212 733 3020 8
 2213 628 2998 19
 2214 547 3010 52
 2215 734 3087 32
 2216 733 3125 43
 2217 736 3164 24
 2218 732 3202 75
 2219 732 3237 6
 2220 733 3277 77
 2221 734 3320 46
 2222 703 3459 41
 2223 692 3587 77
 2224 733 3607 43
 2225 731 3644 24
 2226 733 3687 38
 2227 734 3723 15
 2228 732 3767 33
 2229 732 3804 98
 2230 734 3844 16
 2231 733 3880 16
 2232 674 3086 46
 2233 676 3122 51
 2234 674 3169 57
 2235 674 3199 25
 2236 672 3241 59
 2237 675 3279 83
 2238 677 3320 74
 2239 676 3359 33
 2240 675 3396 37
 2241 674 3436 62
 2242 666 3472 89
 2243 676 3531 46
 2244 675 3571 50
 2245 672 3609 22
 2246 674 3648 47
 2247 675 3684 67
 2248 675 3726 73
 2249 674 3764 46
 2250 674 3802 3
 2251 674 3844 9
 2252 676 3877 24
 2253 578 3144 22
 2254 620 3223 87
 2255 640 3271 81
 2256 607 3341 45
 2257 636 3439 51
 2258 597 3533 57
 2259 609 3940 47
 2260 438 49 24
 2261 417 284 11
 2262 457 122 53
 2263 453 162 18
 2264 454 202 63
 2265 456 242 31
 2266 457 282 88
 2267 457 320 54
 2268 456 361 7
 2269 484 185 44
 2270 524 122 47
 2271 525 166 63
 2272 526 204 38
 2273 523 245 86
 2274 524 283 5
 2275 526 323 4
 2276 524 361 85
 2277 559 390 83
 2278 390 410 55
 2279 363 47 23
 2280 339 124 86
 2281 340 165 78
 2282 340 204 82
 2283 342 243 47
 2284 341 282 55
 2285 341 323 83
 2286 342 359 38
 2287 322 48 34
 2288 302 127 57
 2289 300 163 82
 2290 302 203 56
 2291 301 244 9
 2292 302 285 84
 2293 305 325 79
 2294 304 362 26
 2295 247 382 58
 2296 223 282 35
 2297 212 110 13
 2298 233 50 69
 2299 169 41 95
 2300 186 128 46
 2301 186 164 11
 2302 186 203 47
 2303 189 246 87
 2304 186 285 80
 2305 186 322 14
 2306 188 361 6
 2307 148 358 64
 2308 147 322 16
 2309 147 287 16
 2310 150 244 31
 2311 149 207 92
 2312 149 166 3
 2313 149 129 59
 2314 111 168 4
 2315 91 51 36
 2316 54 48 80
 2317 33 126 33
 2318 33 167 16
 2319 35 118 31
 2320 35 248 59
 2321 33 360 85
 2322 31 364 77
 2323 33 368 20
 2324 34 372 72
 2325 33 323 6
 2326 34 362 55
 2327 63 360 33
 2328 90 324 83
 2329 534 473 100
 2330 529 610 30
 2331 494 504 79
 2332 467 475 96
 2333 437 532 94
 2334 454 603 1
 2335 397 524 57
 2336 415 479 91
 2337 366 604 30
 2338 322 524 80
 2339 312 465 12
 2340 272 522 96
 2341 273 571 11
 2342 262 436 87
 2343 229 452 85
 2344 224 484 8
 2345 119 573 59
 2346 117 526 66
 2347 54 574 29
 2348 52 493 92
 2349 64 453 84
 2350 4 554 24
 2351 -47 512 81
 2352 4 602 94
 2353 34 632 88
 2354 12 666 95
 2355 550 691 100
 2356 525 650 98
 2357 525 689 68
 2358 521 729 80
 2359 523 766 97
 2360 523 805 18
 2361 521 841 58
 2362 527 884 66
 2363 455 1299 74
 2364 427 884 20
 2365 428 843 43
 2366 429 804 93
 2367 428 768 42
 2368 427 728 32
 2369 426 685 74
 2370 430 648 60
 2371 370 725 71
 2372 387 781 53
 2373 367 823 69
 2374 311 883 28
 2375 311 839 62
 2376 313 801 45
 2377 313 767 37
 2378 309 724 66
 2379 311 685 77
 2380 316 649 62
 2381 234 650 28
 2382 234 685 90
 2383 234 724 47
 2384 212 745 4
 2385 233 764 47
 2386 233 802 58
 2387 235 843 42
 2388 236 885 80
 2389 158 670 89
 2390 117 646 97
 2391 118 688 54
 2392 119 728 22
 2393 118 767 10
 2394 120 805 81
 2395 119 842 17
 2396 120 882 63
 2397 544 1038 20
 2398 522 951 95
 2399 477 1046 30
 2400 475 979 59
 2401 449 1050 14
 2402 396 976 76
 2403 299 941 98
 2404 243 918 66
 2405 262 991 31
 2406 214 951 8
 2407 205 987 68
 2408 225 1026 89
 2409 166 979 12
 2410 127 1015 14
 2411 106 972 65
 2412 89 1017 8
 2413 23 968 61
 2414 -61 801 66
 2415 -57 32 38
 2416 523 1103 26
 2417 524 1143 74
 2418 523 1183 54
 2419 522 1223 2
 2420 523 1256 86
 2421 523 1296 29
 2422 523 1337 91
 2423 523 1377 23
 2424 526 1415 33
 2425 523 1454 3
 2426 476 1084 20
 2427 476 1121 12
 2428 475 1162 16
 2429 475 1199 94
 2430 477 1241 35
 2431 474 1277 23
 2432 475 1316 92
 2433 478 1355 10
 2434 478 1394 38
 2435 475 1431 19
 2436 475 1473 92
 2437 878 1506 83
 2438 474 1549 41
 2439 475 1587 66
 2440 475 1625 48
 2441 478 1665 66
 2442 475 1706 21
 2443 475 1743 48
 2444 476 1781 96
 2445 476 1830 95
 2446 476 1912 89
 2447 436 1087 20
 2448 439 1123 63
 2449 438 1160 9
 2450 434 1202 8
 2451 436 1238 2
 2452 435 1281 66
 2453 436 1320 32
 2454 435 1357 69
 2455 436 1396 44
 2456 436 1435 23
 2457 438 1473 15
 2458 435 1502 29
 2459 435 1552 62
 2460 434 1587 89
 2461 436 1627 13
 2462 438 1665 62
 2463 437 1703 80
 2464 437 1744 46
 2465 438 1781 82
 2466 438 1822 89
 2467 437 1862 90
 2468 434 1900 71
 2469 391 1086 86
 2470 377 1192 26
 2471 385 1230 73
 2472 367 1268 60
 2473 378 1551 1
 2474 358 1841 35
 2475 346 1899 47
 2476 317 1122 70
 2477 322 1162 77
 2478 322 1200 54
 2479 319 1239 41
 2480 321 1277 45
 2481 319 1317 83
 2482 321 1353 82
 2483 321 1394 73
 2484 320 1430 46
 2485 320 1471 9
 2486 320 1550 91
 2487 321 1590 6
 2488 318 1625 62
 2489 319 1664 12
 2490 320 1704 94
 2491 321 1743 39
 2492 319 1784 96
 2493 321 1821 65
 2494 321 1859 15
 2495 319 1899 70
 2496 279 1061 2
 2497 283 1122 73
 2498 281 1161 46
 2499 281 1198 6
 2500 280 1240 86
 2501 282 1274 44
 2502 281 1318 87
 2503 281 1355 16
 2504 281 1395 23
 2505 281 1435 83
 2506 283 1473 81
 2507 281 1550 85
 2508 281 1584 92
 2509 282 1626 5
 2510 281 1667 41
 2511 281 1704 64
 2512 281 1743 1
 2513 284 1783 58
 2514 283 1822 82
 2515 282 1860 72
 2516 282 1900 35
 2517 216 1181 90
 2518 246 1373 41
 2519 241 1433 84
 2520 230 1471 80
 2521 260 1514 24
 2522 236 1541 74
 2523 235 1838 16
 2524 205 1063 5
 2525 167 1100 83
 2526 170 1131 18
 2527 166 1084 88
 2528 165 1202 72
 2529 167 1239 25
 2530 187 1260 63
 2531 168 1281 27
 2532 167 1315 2
 2533 165 1360 37
 2534 168 1391 68
 2535 167 1434 15
 2536 170 1471 2
 2537 167 1550 2
 2538 166 1587 17
 2539 165 1626 18
 2540 167 1665 32
 2541 167 1711 45
 2542 169 1743 54
 2543 167 1781 41
 2544 167 1820 22
 2545 168 1858 49
 2546 167 1901 47
 2547 131 1055 61
 2548 129 1094 56
 2549 128 1132 42
 2550 125 1172 91
 2551 128 1213 35
 2552 126 1250 73
 2553 128 1290 69
 2554 123 1327 65
 2555 127 1367 68
 2556 128 1405 30
 2557 129 1443 73
 2558 127 1485 55
 2559 128 1522 39
 2560 131 1560 59
 2561 129 1599 33
 2562 130 1638 70
 2563 130 1678 82
 2564 127 1713 67
 2565 128 1753 21
 2566 91 1058 34
 2567 89 1097 3
 2568 87 1131 56
 2569 87 1169 8
 2570 86 1211 77
 2571 86 1248 39
 2572 90 1292 78
 2573 87 1240 79
 2574 90 1369 53
 2575 86 1408 73
 2576 88 1445 33
 2577 90 1483 35
 2578 91 1520 25
 2579 88 1558 4
 2580 94 1606 42
 2581 91 1639 72
 2582 88 1676 2
 2583 89 1629 70
 2584 89 1758 35
 2585 53 1057 60
 2586 49 1094 35
 2587 49 1135 4
 2588 51 1175 29
 2589 51 1213 52
 2590 49 1251 94
 2591 50 1288 85
 2592 50 1328 4
 2593 51 1366 52
 2594 49 1404 61
 2595 51 1444 66
 2596 50 1483 4
 2597 51 1522 28
 2598 50 1558 7
 2599 53 1600 63
 2600 50 1637 11
 2601 50 1673 43
 2602 47 1712 32
 2603 50 1754 72
 2604 49 1795 96
 2605 11 1055 93
 2606 16 1095 86
 2607 12 1134 43
 2608 13 1173 86
 2609 15 1210 18
 2610 12 1249 65
 2611 11 1289 96
 2612 14 1328 45
 2613 13 1368 37
 2614 14 1406 57
 2615 16 1441 82
 2616 13 1482 20
 2617 14 1521 38
 2618 10 1561 25
 2619 12 1594 31
 2620 10 1637 42
 2621 15 1678 15
 2622 15 1714 96
 2623 11 1753 70
 2624 11 1793 7
 2625 21 1882 4
 2626 88 1327 78
 2627 88 1712 12
 2628 503 2002 18
 2629 512 2040 66
 2630 542 2099 33
 2631 521 2140 68
 2632 534 2179 21
 2633 484 2098 76
 2634 434 2062 58
 2635 414 2020 11
 2636 394 2137 32
 2637 426 2198 21
 2638 463 2277 58
 2639 484 2313 56
 2640 415 2292 29
 2641 435 2373 60
 2642 436 2437 25
 2643 463 2438 1
 2644 494 2458 92
 2645 484 2516 34
 2646 484 2552 24
 2647 483 2592 82
 2648 483 2630 80
 2649 484 2671 33
 2650 483 2707 13
 2651 484 2748 29
 2652 482 2784 23
 2653 482 2824 32
 2654 484 2863 40
 2655 485 2903 88
 2656 483 2939 99
 2657 521 2941 59
 2658 520 2899 97
 2659 523 2862 51
 2660 521 2823 65
 2661 521 2787 19
 2662 524 2745 39
 2663 520 2709 69
 2664 521 2669 2
 2665 522 2631 3
 2666 520 2593 3
 2667 473 3011 19
 2668 337 1933 14
 2669 359 1964 1
 2670 368 2001 56
 2671 368 2039 31
 2672 367 2079 41
 2673 367 2118 19
 2674 368 2160 35
 2675 367 2197 20
 2676 367 2238 60
 2677 368 2275 65
 2678 368 2313 99
 2679 370 2351 66
 2680 369 2392 69
 2681 365 2427 2
 2682 322 2080 85
 2683 319 2118 75
 2684 318 2156 38
 2685 319 2199 46
 2686 318 2233 62
 2687 319 2274 54
 2688 319 2315 41
 2689 318 2352 54
 2690 319 2394 96
 2691 318 2428 16
 2692 290 1972 77
 2693 281 1999 15
 2694 282 2042 17
 2695 280 2078 39
 2696 278 2115 71
 2697 280 2161 76
 2698 280 2195 87
 2699 279 2236 21
 2700 281 2278 48
 2701 280 2312 18
 2702 281 2355 64
 2703 280 2392 8
 2704 277 2427 35
 2705 348 2503 41
 2706 385 2524 94
 2707 387 2554 52
 2708 365 2582 73
 2709 376 2622 47
 2710 394 2750 62
 2711 395 2952 15
 2712 308 2526 61
 2713 279 2527 97
 2714 280 2563 28
 2715 321 2604 48
 2716 283 2600 36
 2717 316 2640 13
 2718 282 2640 86
 2719 321 2680 30
 2720 280 2679 93
 2721 320 2717 86
 2722 282 2717 97
 2723 320 2757 38
 2724 279 2755 97
 2725 318 2798 22
 2726 283 2794 72
 2727 319 2833 65
 2728 281 2832 72
 2729 318 2870 43
 2730 282 2869 3
 2731 321 2910 83
 2732 280 2910 56
 2733 320 2949 65
 2734 281 2949 82
 2735 557 3089 76
 2736 559 3125 15
 2737 556 3164 99
 2738 558 3201 74
 2739 558 3240 98
 2740 559 3279 99
 2741 558 3317 5
 2742 559 3356 50
 2743 561 3393 61
 2744 560 3437 37
 2745 490 3277 94
 2746 463 3085 38
 2747 462 3122 97
 2748 464 3163 76
 2749 463 3200 28
 2750 461 3235 92
 2751 464 3278 32
 2752 462 3316 75
 2753 464 3355 37
 2754 463 3395 90
 2755 464 3434 89
 2756 558 3532 22
 2757 559 3568 51
 2758 559 3604 70
 2759 562 3645 56
 2760 558 3685 13
 2761 561 3724 76
 2762 558 3766 14
 2763 559 3800 37
 2764 560 3839 3
 2765 561 3879 76
 2766 520 3760 66
 2767 509 3800 75
 2768 511 3840 84
 2769 509 3879 29
 2770 460 3489 88
 2771 443 3519 93
 2772 452 3565 89
 2773 464 3606 37
 2774 463 3644 53
 2775 461 3685 18
 2776 462 3721 36
 2777 463 3761 29
 2778 462 3801 16
 2779 462 3840 2
 2780 462 3877 99
 2781 444 3036 69
 2782 357 3037 48
 2783 394 3260 24
 2784 397 3339 6
 2785 396 3418 92
 2786 384 3512 41
 2787 388 3548 2
 2788 374 3609 23
 2789 403 3646 60
 2790 424 3687 65
 2791 406 3743 3
 2792 405 3906 1
 2793 442 3919 75
 2794 344 3087 56
 2795 349 3124 78
 2796 346 3162 72
 2797 347 3201 64
 2798 348 3238 65
 2799 347 3275 64
 2800 346 3317 11
 2801 349 3358 23
 2802 347 3397 50
 2803 349 3432 42
 2804 349 3477 72
 2805 347 3511 20
 2806 348 3547 53
 2807 346 3604 20
 2808 346 3643 27
 2809 347 3687 62
 2810 348 3724 96
 2811 346 3762 45
 2812 348 3798 61
 2813 344 3839 15
 2814 347 3876 79
 2815 324 3413 91
 2816 307 3501 35
 2817 296 3558 87
 2818 327 3629 18
 2819 296 3743 16
 2820 270 3124 90
 2821 272 3161 79
 2822 269 3197 96
 2823 272 3238 46
 2824 270 3279 37
 2825 271 3318 64
 2826 273 3356 69
 2827 250 3220 42
 2828 231 3288 24
 2829 221 3338 49
 2830 242 3377 78
 2831 263 3453 51
 2832 252 3529 92
 2833 212 3470 33
 2834 211 3514 82
 2835 272 3587 12
 2836 270 3624 60
 2837 268 3665 74
 2838 270 3706 53
 2839 270 3742 19
 2840 270 3784 46
 2841 270 3820 17
 2842 270 3858 92
 2843 271 3916 44
 2844 213 3824 30
 2845 194 3917 93
 2846 223 2021 28
 2847 222 2140 69
 2848 234 2410 73
 2849 231 2490 54
 2850 202 2079 27
 2851 203 2120 68
 2852 202 2159 21
 2853 203 2197 14
 2854 201 2237 27
 2855 204 2274 14
 2856 204 2316 21
 2857 202 2353 27
 2858 200 2392 33
 2859 204 2428 62
 2860 203 2602 35
 2861 204 2643 27
 2862 205 2699 61
 2863 205 2721 29
 2864 204 2759 22
 2865 204 2799 71
 2866 204 2836 43
 2867 203 2877 11
 2868 204 2913 44
 2869 204 2953 59
 2870 164 2003 10
 2871 165 2042 82
 2872 165 2081 25
 2873 164 2120 5
 2874 164 2159 19
 2875 165 2197 83
 2876 164 2233 85
 2877 164 2274 4
 2878 166 2315 95
 2879 165 2351 41
 2880 164 2392 66
 2881 164 2430 53
 2882 165 2487 13
 2883 164 2523 97
 2884 166 2567 96
 2885 165 2602 83
 2886 166 2643 43
 2887 163 2683 50
 2888 165 2721 81
 2889 165 2759 75
 2890 164 2799 65
 2891 163 2837 74
 2892 166 2869 57
 2893 166 2911 5
 2894 164 2954 58
 2895 128 2080 45
 2896 127 2140 26
 2897 127 2180 41
 2898 125 2219 33
 2899 125 2258 44
 2900 127 2296 93
 2901 125 2158 14
 2902 128 2373 34
 2903 127 2416 98
 2904 126 2448 55
 2905 128 2489 36
 2906 127 2528 61
 2907 127 2564 49
 2908 126 2607 23
 2909 127 2642 61
 2910 126 2683 4
 2911 126 2720 79
 2912 128 2760 83
 2913 127 2796 100
 2914 124 2834 97
 2915 127 2874 76
 2916 129 2914 13
 2917 78 1990 43
 2918 88 2137 50
 2919 90 2177 51
 2920 87 2218 44
 2921 87 2258 10
 2922 90 2298 24
 2923 91 2343 12
 2924 90 2373 61
 2925 92 2420 33
 2926 89 2449 37
 2927 87 2489 59
 2928 86 2524 24
 2929 90 2565 7
 2930 88 2604 88
 2931 89 2643 87
 2932 87 2679 59
 2933 89 2718 21
 2934 89 2757 63
 2935 90 2806 2
 2936 88 2835 29
 2937 87 2872 41
 2938 88 2911 15
 2939 50 2137 26
 2940 50 2176 19
 2941 51 2216 14
 2942 49 2257 32
 2943 50 2294 72
 2944 49 2334 31
 2945 49 2370 71
 2946 48 2408 66
 2947 50 2449 80
 2948 50 2489 10
 2949 50 2525 99
 2950 49 2564 78
 2951 50 2603 96
 2952 50 2643 66
 2953 49 2681 63
 2954 50 2717 2
 2955 50 2757 14
 2956 51 2796 28
 2957 49 2834 2
 2958 49 2874 19
 2959 -23 1994 52
 2960 10 2137 68
 2961 12 2178 57
 2962 11 2217 85
 2963 11 2256 78
 2964 11 2292 73
 2965 11 2333 67
 2966 13 2378 51
 2967 10 2411 50
 2968 9 2448 3
 2969 10 2484 11
 2970 9 2524 75
 2971 11 2563 3
 2972 10 2601 95
 2973 10 2640 96
 2974 11 2682 77
 2975 9 2718 55
 2976 10 2754 72
 2977 10 2801 69
 2978 10 2834 16
 2979 11 2872 85
 2980 126 2334 75
 2981 173 3143 93
 2982 174 3184 78
 2983 155 3123 82
 2984 154 3162 1
 2985 156 3203 53
 2986 154 3241 35
 2987 154 3278 20
 2988 154 3314 54
 2989 156 3355 12
 2990 153 3397 15
 2991 136 3468 56
 2992 135 3510 73
 2993 155 3551 43
 2994 156 3591 3
 2995 155 3627 96
 2996 155 3665 80
 2997 154 3707 20
 2998 152 3744 44
 2999 156 3791 83
 3000 155 3822 60
 3001 157 3861 32
 3002 115 3547 79
 3003 114 3585 4
 3004 114 3600 20
 3005 113 3610 11
 3006 113 3624 61
 3007 112 3663 89
 3008 112 3699 7
 3009 112 3739 24
 3010 112 3779 79
 3011 116 3819 100
 3012 113 3858 46
 3013 114 3898 78
 3014 105 3102 54
 3015 103 3159 24
 3016 107 3256 99
 3017 105 3295 97
 3018 105 3375 59
 3019 66 3215 1
 3020 64 3374 14
 3021 75 3462 74
 3022 36 3460 88
 3023 75 3546 18
 3024 37 3547 84
 3025 76 3624 4
 3026 35 3622 93
 3027 77 3702 50
 3028 37 3701 40
 3029 77 3778 87
 3030 37 3780 42
 3031 78 3858 24
 3032 36 3856 17
 3033 -4 3873 82
 3034 17 2052 34
 3035 16 2962 15
 3036 -66 3134 77
 3037 -68 3905 8
 3038 38 3941 95
 6 17288
 100 10 720
 1 409154 435528 50
 2 409151 435683 4
 3 409277 435420 33
 4 409260 435538 15
 5 409240 435695 1
 6 409213 435897 5
 7 409199 435982 87
 8 409178 436078 91
 9 409174 436171 45
 10 409147 436256 1
 11 409469 435389 41
 12 409378 435463 23
 13 409378 435563 26
 14 409351 435734 301
 15 409328 435891 53
 16 409275 435982 1
 17 409289 436065 80
 18 409272 436188 118
 19 409208 436263 1
 20 409754 435326 1
 21 409609 435201 15
 22 409565 435307 12
 23 409577 435510 60
 24 409515 435614 35
 25 409478 435707 138
 26 409442 435810 1
 27 409442 435913 173
 28 409408 436075 61
 29 409344 436201 1
 30 409398 436213 21
 31 409638 435143 8
 32 409683 435349 18
 33 409670 435514 35
 34 409620 435615 17
 35 409688 435618 22
 36 409624 435752 60
 37 409570 435942 65
 38 409541 436090 54
 39 409512 436236 39
 40 409216 435826 1
 41 409158 435820 1
 42 408777 434870 5
 43 408731 434657 115
 44 408808 434639 30
 45 408840 435022 98
 46 408932 434976 61
 47 408897 434650 79
 48 409050 434674 8
 49 409033 434769 193
 50 408906 434723 4
 51 409262 434873 654
 52 409090 434982 63
 53 409020 435056 22
 54 409262 435017 283
 55 409210 435093 150
 56 409109 435153 153
 57 409192 435244 20
 58 409298 435127 10
 59 409302 435225 13
 60 409264 435295 3
 61 409372 434355 19
 62 409426 434622 444
 63 409452 434831 54
 64 409553 435074 25
 65 409434 435030 21
